user id,product id,Interaction type,Time stamp,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Uniqe Id,Product Name,Category_y,Selling Price,Shipping Weight,Is Amazon Seller,Order date
1147,0802f581732467a64544573bf69a0698,purchase,2023-10-21 08:00:00,1147,48.0,Male,Sneakers,Footwear,38.0,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7.0,Bank Transfer,Every 3 Months,0802f581732467a64544573bf69a0698,Nickelodeon Spongebob Divided Plate,Baby Products | Feeding | Solid Feeding | Dishes,$4.18,1.6 ounces,Y,2023-10-21
1148,6bfcc7c1a34b0541070b3c9958fa1d58,view,2023-10-22 08:00:00,1148,59.0,Male,Hat,Accessories,36.0,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17.0,Debit Card,Annually,6bfcc7c1a34b0541070b3c9958fa1d58,Met Alpha Epsilon City,Toys & Games | Games & Accessories,$20.07,4.84 pounds,Y,2023-10-22
1149,d4e59e5f6a34613198d8ae60c6edb3da,like,2023-10-23 08:00:00,1149,34.0,Male,Pants,Clothing,66.0,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10.0,PayPal,Fortnightly,d4e59e5f6a34613198d8ae60c6edb3da,Rubie's Costume Co - Marvel: Black Panther Movie Deluxe Boys Erik Killmonger Battle Suit Costume,,$26.99 - $41.99,14.9 ounces,Y,2023-10-23
1150,148542ab75d3d2db9980410b314f953a,purchase,2023-10-24 08:00:00,1150,21.0,Male,Jewelry,Accessories,42.0,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40.0,Venmo,Annually,148542ab75d3d2db9980410b314f953a,"Mexican Train – Game Forup to 8 Players Dominoes - Double-Twelve Domino Set - Colour-Dot Dominoes for Easy Play. World’S Most Popular Domino Game, from Tactic",Toys & Games | Games & Accessories | Tile Games,$17.98,3.65 pounds,Y,2023-10-24
1151,56e7628082483fbc470ec0abe824e2d0,purchase,2023-10-25 08:00:00,1151,29.0,Male,Jewelry,Accessories,36.0,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50.0,Venmo,Bi-Weekly,56e7628082483fbc470ec0abe824e2d0,Ultra Pro 50ct Pro-Matte Light Blue Standard Deck Protectors,Toys & Games | Collectible Toys | Collectible Display & Storage | Card Storage & Display | Cases,$5.49,1.6 ounces,Y,2023-10-25
1152,b5247aea955ce4c28856f9b2cebefcfc,view,2023-10-26 08:00:00,1152,41.0,Male,Blouse,Clothing,86.0,Ohio,M,Gray,Spring,4.2,No,Express,Yes,Yes,24.0,Credit Card,Weekly,b5247aea955ce4c28856f9b2cebefcfc,"LEGO City Rover Testing Drive 60225 Building Kit, New 2019 (202 Pieces)",Toys & Games | Building Toys | Building Sets,$29.95,14.1 ounces,Y,2023-10-26
1153,c40065844511c768fb4fd41c28b85cfa,like,2023-10-27 08:00:00,1153,62.0,Male,Handbag,Accessories,49.0,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8.0,PayPal,Every 3 Months,c40065844511c768fb4fd41c28b85cfa,"Precious Moments Dolls by The Doll Maker, Linda Rick, Faith, Angel, 12 inch Doll",Toys & Games | Dolls & Accessories | Dolls,$43.45,12 ounces,Y,2023-10-27
1154,81fb288c513c24842a3b59cd5b571632,view,2023-10-28 08:00:00,1154,27.0,Male,Shirt,Clothing,41.0,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6.0,Bank Transfer,Quarterly,81fb288c513c24842a3b59cd5b571632,Buffalo Games - Darrell Bush - Season Finale - 1000 Piece Jigsaw Puzzle,Toys & Games | Puzzles | Jigsaw Puzzles,$12.64,1.31 pounds,Y,2023-10-28
1155,cf1b1bca43afb1aafc5647a3af5ed1d1,like,2023-10-29 08:00:00,1155,49.0,Male,Dress,Clothing,82.0,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44.0,Credit Card,Bi-Weekly,cf1b1bca43afb1aafc5647a3af5ed1d1,Lauri Toddler Tote,Toys & Games | Building Toys | Building Sets,$11.99,11.2 ounces,Y,2023-10-29
1156,0d56ddd1e6cef14147c7749ae0bb48a6,like,2023-10-30 08:00:00,1156,67.0,Male,T-shirt,Clothing,53.0,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,47.0,PayPal,Quarterly,0d56ddd1e6cef14147c7749ae0bb48a6,Carson Dellosa Snowflakes Dazzle Stickers (2925),Toys & Games | Arts & Crafts | Stickers,$5.73,0.8 ounces,Y,2023-10-30
1157,07a08795e7bca5e34f959cae28139e96,purchase,2023-10-31 08:00:00,1157,20.0,Male,Shoes,Footwear,21.0,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,Yes,6.0,Venmo,Every 3 Months,07a08795e7bca5e34f959cae28139e96,"ETA hand2mind Blue Plastic Base Ten Rods, Set of 50",Toys & Games | Baby & Toddler Toys | Sorting & Stacking Toys,$6.95,10.6 ounces,Y,2023-10-31
1158,eb419b076aba904452bc1cf71595c0f8,view,2023-11-01 08:00:00,1158,37.0,Male,Belt,Accessories,66.0,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11.0,Cash,Quarterly,eb419b076aba904452bc1cf71595c0f8,Funko Pop! Ad Icons: Morton - Salt Girl,,$10.99,4 ounces,Y,2023-11-01
1159,824bd666cabeeca9cb94ac542ca1ae63,like,2023-11-02 08:00:00,1159,69.0,Male,Belt,Accessories,89.0,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41.0,Bank Transfer,Annually,824bd666cabeeca9cb94ac542ca1ae63,Stacktopus Kids Game,Toys & Games | Games & Accessories,$17.99,1.48 pounds,Y,2023-11-02
1160,41e83d742bbae7aa786d411da0cdc43e,purchase,2023-11-03 08:00:00,1160,66.0,Male,Handbag,Accessories,55.0,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46.0,Venmo,Every 3 Months,41e83d742bbae7aa786d411da0cdc43e,"Great Eastern GE-52682 Dragon Ball Z 9"" Son Gohan Child Stuffed Plush Plush",Toys & Games | Stuffed Animals & Plush Toys | Plush Puppets,$15.37,3.2 ounces,Y,2023-11-03
1161,a2de42d35ddfe7f05592618adca895dc,purchase,2023-11-04 08:00:00,1161,37.0,Male,Scarf,Accessories,42.0,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9.0,Venmo,Bi-Weekly,a2de42d35ddfe7f05592618adca895dc,"Learning Resources New Sprouts Bushel of Veggies, 9 Colorful Veggies, Ages 18 mos+",Toys & Games | Dress Up & Pretend Play | Pretend Play | Kitchen Toys | Play Food,$9.99,11.4 ounces,Y,2023-11-04
1162,8352de4bf050d21eccd2b9f2ed343dbf,view,2023-11-05 08:00:00,1162,63.0,Male,Shorts,Clothing,52.0,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37.0,PayPal,Monthly,8352de4bf050d21eccd2b9f2ed343dbf,"ACTIVA Scenic Sand, 1-Pound, Coco Brown (SAND-14495)",Toys & Games | Arts & Crafts | Craft Kits | Sand Art,$8.31 $ 8 . 31,,Y,2023-11-05
1163,436d478039885800bcbb8159f0ab16f3,like,2023-11-06 08:00:00,1163,47.0,Male,Sandals,Footwear,92.0,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,Yes,13.0,PayPal,Weekly,436d478039885800bcbb8159f0ab16f3,Yu-Gi-Oh! Trading Card Game Battle Kit 3: Sealed Play Battle Kit Box,,$13.99,11.2 ounces,Y,2023-11-06
1164,6f91882c6b5db403e57bb38bb08bfd4a,view,2023-11-07 08:00:00,1164,26.0,Male,Pants,Clothing,56.0,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24.0,Debit Card,Monthly,6f91882c6b5db403e57bb38bb08bfd4a,Redcat Racing Splash Proof 80A Brushless Electronic Speed Control with Banana Connectors,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,$107.03,6.4 ounces,Y,2023-11-07
1165,9c5d3643fa3670072302b9467acb3aa8,purchase,2023-11-08 08:00:00,1165,68.0,Male,Dress,Clothing,96.0,Montana,M,Green,Winter,4.2,No,Standard,Yes,Yes,47.0,PayPal,Quarterly,9c5d3643fa3670072302b9467acb3aa8,"Manhattan Toy Wee Baby Stella Field Trip 12"" Baby Doll Outfit Set",Toys & Games | Dolls & Accessories | Doll Accessories,$13.83,2.88 ounces,Y,2023-11-08
1166,98d6cb9df1ae3ae2287983abffbd2e00,view,2023-11-09 08:00:00,1166,51.0,Male,T-shirt,Clothing,64.0,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21.0,Venmo,Every 3 Months,98d6cb9df1ae3ae2287983abffbd2e00,Melissa & Doug Playful Puppy Wooden Pull Toy for Beginner Walkers,Toys & Games | Baby & Toddler Toys | Push & Pull Toys,$21.00,1.65 pounds,Y,2023-11-09
1167,4b332e5a834bfd74a114609c2e55203e,like,2023-11-10 08:00:00,1167,48.0,Male,Dress,Clothing,48.0,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22.0,Venmo,Fortnightly,4b332e5a834bfd74a114609c2e55203e,"Rubies Star Wars Clone Wars Child's Deluxe Pre Vizsla Costume and Mask, Medium",Toys & Games | Dress Up & Pretend Play | Costumes,$39.86,1.32 pounds,Y,2023-11-10
1168,a6978b304dedbd3e69e265a64e52d39e,view,2023-11-11 08:00:00,1168,60.0,Male,Socks,Clothing,83.0,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16.0,PayPal,Quarterly,a6978b304dedbd3e69e265a64e52d39e,ALEX Toys Artist Studio First Art Desk,Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Chalk,$104.88,26.7 pounds,Y,2023-11-11
1169,24652081f3f5b74b6e57c5ca72dc8e53,like,2023-11-12 08:00:00,1169,68.0,Male,Scarf,Accessories,91.0,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37.0,Debit Card,Fortnightly,24652081f3f5b74b6e57c5ca72dc8e53,"PDP Pixel Pals Ren & Stimpy Ren Collectible Lighted Figure, 878-040-NA-REN",,$14.99,,Y,2023-11-12
1170,1a108cd3b3f7b079a7a9703465d3de03,like,2023-11-13 08:00:00,1170,25.0,Male,Backpack,Accessories,94.0,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3.0,Cash,Annually,1a108cd3b3f7b079a7a9703465d3de03,Hohner Kids Musical Toys MP483 Ocean Drum,Toys & Games | Learning & Education | Musical Instruments | Drums & Percussion,$7.99,,Y,2023-11-13
1171,b86cdca131e9d32dd6a425a45b1fd3c3,purchase,2023-11-14 08:00:00,1171,57.0,Male,Skirt,Clothing,62.0,Illinois,S,Red,Spring,3.2,No,Express,Yes,Yes,33.0,Cash,Bi-Weekly,b86cdca131e9d32dd6a425a45b1fd3c3,RYAN'S WORLD YouTube Trunk- Red Titan,,$12.97,1.57 pounds,Y,2023-11-14
1172,3ca8a85691e4894dfd457f0c4a99991b,view,2023-11-15 08:00:00,1172,41.0,Male,Socks,Clothing,55.0,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,Yes,Yes,15.0,Debit Card,Annually,3ca8a85691e4894dfd457f0c4a99991b,"Creative Converting 331789 Rainbow Foil Birthday Centerpiece 12"" x 9"", Mulitcolor",Toys & Games | Party Supplies | Centerpieces,$5.50,,Y,2023-11-15
1173,bb1d73fa8db2cc630fab58b850d40712,like,2023-11-16 08:00:00,1173,59.0,Male,Coat,Outerwear,68.0,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42.0,Bank Transfer,Bi-Weekly,bb1d73fa8db2cc630fab58b850d40712,Monster Café Card Game,Toys & Games | Games & Accessories | Card Games,$8.94,5.6 ounces,Y,2023-11-16
1174,b83749355619f85c24877ae7ad584d2c,purchase,2023-11-17 08:00:00,1174,44.0,Male,Jewelry,Accessories,76.0,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42.0,Cash,Bi-Weekly,b83749355619f85c24877ae7ad584d2c,Sweet Jojo Designs 3-Piece All Star Sports Children's Full/Queen Boys Bedding Set,Home & Kitchen | Bedding | Kids' Bedding | Comforters & Sets | Comforter Sets,$99.99,7.85 pounds,N,2023-11-17
1175,5c80a34d5f6edf911efec8f3321725e7,purchase,2023-11-18 08:00:00,1175,42.0,Male,Backpack,Accessories,31.0,Michigan,M,Black,Winter,4.3,No,Express,Yes,Yes,19.0,Bank Transfer,Bi-Weekly,5c80a34d5f6edf911efec8f3321725e7,Zing Firetek Rocket Copter,Toys & Games | Novelty & Gag Toys,$12.00,6.4 ounces,Y,2023-11-18
1176,19b2cb16986d3c5629eab9007cbb943c,view,2023-11-19 08:00:00,1176,35.0,Male,Belt,Accessories,81.0,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26.0,PayPal,Quarterly,19b2cb16986d3c5629eab9007cbb943c,Jay Franco Star Wars Chewie 3 Piece Twin Sheet Set,Home & Kitchen | Bedding | Kids' Bedding | Sheets & Pillowcases | Sheet & Pillowcase Sets,$26.48,1.85 pounds,Y,2023-11-19
1177,0e255ab697c27a4a4e021ff06fc220c4,like,2023-11-20 08:00:00,1177,36.0,Male,Dress,Clothing,83.0,Oregon,M,Red,Winter,4.6,No,Free Shipping,Yes,Yes,39.0,PayPal,Quarterly,0e255ab697c27a4a4e021ff06fc220c4,Play-Doh Royal Salon Featuring Disney Princess Rapunzel with Play-Doh Sparkle Compound Collection Bundle,Toys & Games | Arts & Crafts | Clay & Dough,$23.23,,Y,2023-11-20
1178,30368388cf1fcfa3e7af193c14b3f924,view,2023-11-21 08:00:00,1178,54.0,Male,Skirt,Clothing,21.0,Iowa,M,Black,Spring,4.8,No,Standard,Yes,Yes,24.0,Debit Card,Monthly,30368388cf1fcfa3e7af193c14b3f924,Bigjigs Toys BJ756 Inset Puzzle Numbers,Toys & Games | Puzzles | Pegged Puzzles,$5.99,1.2 pounds,Y,2023-11-21
1179,2b63cd8ac2359912d0cec55c24ef9e18,like,2023-11-22 08:00:00,1179,37.0,Male,Dress,Clothing,22.0,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,Yes,23.0,Debit Card,Annually,2b63cd8ac2359912d0cec55c24ef9e18,Hape Wooden Doll House Furniture Media Room Set,Toys & Games | Dolls & Accessories | Dollhouse Accessories | Furniture,$19.50,1.05 pounds,Y,2023-11-22
1180,21b7198fb7c1c769e2c90c168dee5123,like,2023-11-23 08:00:00,1180,20.0,Male,T-shirt,Clothing,33.0,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44.0,Bank Transfer,Annually,21b7198fb7c1c769e2c90c168dee5123,"LEGO Creator 3in1 Deep Sea Creatures 31088 Make a Shark, Squid, Angler Fish, and Crab with this Sea Animal Toy Building Kit (230 Pieces)",Toys & Games | Building Toys | Gear Sets,$12.90,11.2 ounces,Y,2023-11-23
1181,cbcf55c81b2cd18392d38483f970fee5,purchase,2023-11-24 08:00:00,1181,23.0,Male,Skirt,Clothing,23.0,Oregon,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34.0,Cash,Monthly,cbcf55c81b2cd18392d38483f970fee5,"DC Collectibles Harley Quinn Pink, White & Black: Valentine's Variant by Stanley Artgerm Lau Resin Statue","Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",$62.80,13.1 ounces,Y,2023-11-24
1182,64e1c685c377d299a74eb4fefbebe744,view,2023-11-25 08:00:00,1182,61.0,Male,Shorts,Clothing,96.0,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43.0,Bank Transfer,Quarterly,64e1c685c377d299a74eb4fefbebe744,"AMAV Toys Kids DIY Unicorn Painting Multicolor Kit, for Kids Ages 3+. Fun Arts & Crafts Activity. Ideal Gift for Christmas & Birthdays",Toys & Games | Arts & Crafts | Craft Kits,$12.99,12.8 ounces,Y,2023-11-25
1183,a5adade052521aadb1250661d012bf28,like,2023-11-26 08:00:00,1183,37.0,Male,Jewelry,Accessories,21.0,New Mexico,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45.0,PayPal,Quarterly,a5adade052521aadb1250661d012bf28,"RPM 70632 Front Upper and Lower A-Arms for Helion Dominus SC, SCV2 and Tr",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,$9.60,0.8 ounces,Y,2023-11-26
1184,aca947573a4eb994c8999dd726215a7f,purchase,2023-11-27 08:00:00,1184,23.0,Male,Pants,Clothing,39.0,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4.0,Credit Card,Weekly,aca947573a4eb994c8999dd726215a7f,Klutz Grow Your Own Crystal Mini Worlds Science & Activity Kit,Toys & Games | Learning & Education | Science Kits & Toys,$14.79,1.1 pounds,Y,2023-11-27
1185,a39d2ead49c5b04b7a889e292077086f,purchase,2023-11-28 08:00:00,1185,63.0,Male,Belt,Accessories,73.0,South Carolina,S,Indigo,Fall,3.4,No,Express,Yes,Yes,19.0,Credit Card,Annually,a39d2ead49c5b04b7a889e292077086f,Redcat Racing BS503-004 Rim Hubs (2Piece),Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles,$11.64,0.96 ounces,Y,2023-11-28
1186,15db455c9238c66f2c8756794f15ba92,view,2023-11-29 08:00:00,1186,47.0,Male,Jeans,Clothing,64.0,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29.0,Credit Card,Monthly,15db455c9238c66f2c8756794f15ba92,"GUND Baby Baby Toothpick Sloth Stuffed Animal Plush Toy, Taupe 16"", Multicolor",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$15.05,10.4 ounces,Y,2023-11-29
1187,04da0e22281febd33cd4855420fc526d,like,2023-11-30 08:00:00,1187,63.0,Male,Jeans,Clothing,68.0,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27.0,Credit Card,Annually,04da0e22281febd33cd4855420fc526d,"Dynamite Speedpack 7.2V 5100mAh NiMH 6-Cell Flat with EC3 Conn, DYN1090EC",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Remote & App Controlled Vehicle Batteries,$40.56,,Y,2023-11-30
1188,1710a1dc66e41d7821506010e2794485,view,2023-12-01 08:00:00,1188,56.0,Male,Hat,Accessories,89.0,Iowa,L,Maroon,Fall,3.0,No,Express,Yes,Yes,37.0,Credit Card,Every 3 Months,1710a1dc66e41d7821506010e2794485,"Marvel Deadpool, ""Tough Guy"" Micro Raschel Throw Blanket, 46"" x 60"", Multi Color",Home & Kitchen | Bedding | Kids' Bedding | Blankets & Throws,$23.70,1.25 pounds,Y,2023-12-01
1189,83d8d8eb8c7aafa41271aa5630eabee6,like,2023-12-02 08:00:00,1189,68.0,Male,Blouse,Clothing,29.0,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11.0,Credit Card,Weekly,83d8d8eb8c7aafa41271aa5630eabee6,Tanto Cuore: Winter Romance,Toys & Games | Games & Accessories | Card Games,$38.99,1.76 pounds,Y,2023-12-02
1190,94dd679ca4c18c8a5b93909a73146565,like,2023-12-03 08:00:00,1190,64.0,Male,Shirt,Clothing,97.0,Arkansas,XL,Teal,Summer,4.9,No,Free Shipping,Yes,Yes,28.0,Debit Card,Annually,94dd679ca4c18c8a5b93909a73146565,World Footbag Rasta Hacky Sack Footbag,Toys & Games | Sports & Outdoor Play | Bean Bags & Footbags | Footbags,$7.03,,Y,2023-12-03
1191,62786541b3339c9d519920d6a0145bf6,purchase,2023-12-04 08:00:00,1191,62.0,Male,Shirt,Clothing,45.0,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,Yes,31.0,Credit Card,Weekly,62786541b3339c9d519920d6a0145bf6,Quercetti Pixel Evo Girl Pegboard with Carry Case,,$23.99,1.9 pounds,Y,2023-12-04
1192,1f3872d5d1b093c2db02aa82527e51a7,view,2023-12-05 08:00:00,1192,34.0,Male,T-shirt,Clothing,70.0,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,Yes,50.0,Venmo,Quarterly,1f3872d5d1b093c2db02aa82527e51a7,"MightySkins Skin Compatible With DJI Spark Mini – Tiki Man | Protective, Durable, and Unique Vinyl Decal wrap cover | Easy To Apply, Remove, and Change Styles | Made in the USA",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Quadcopters & Multirotors,$14.99,,Y,2023-12-05
1193,19873a1f70262019c56e81afb3002a2c,like,2023-12-06 08:00:00,1193,49.0,Male,Coat,Outerwear,56.0,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,Yes,42.0,Venmo,Quarterly,19873a1f70262019c56e81afb3002a2c,"Lionel Racing, Aric Almirola, Shazam/Smithfield, 2019, Ford Mustang, NASCAR Diecast 1:24 Scale",Toys & Games | Hobbies | Models & Model Kits | Pre-Built & Diecast Models | Vehicles,$54.99,1.87 pounds,Y,2023-12-06
1194,e9b4e432c22cefa1dfe00c44c149d011,purchase,2023-12-07 08:00:00,1194,40.0,Male,Jacket,Outerwear,55.0,Alaska,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,Yes,18.0,Credit Card,Fortnightly,e9b4e432c22cefa1dfe00c44c149d011,"Funko POP! WWE: WWE Jake the Snake (styles may vary) Collectible Figure, Multicolor",,$9.95,4.8 ounces,Y,2023-12-07
1195,db44e5f1b972bb03c0e5ce616bb3bc0e,purchase,2023-12-08 08:00:00,1195,50.0,Male,Hoodie,Clothing,46.0,New York,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6.0,Credit Card,Fortnightly,db44e5f1b972bb03c0e5ce616bb3bc0e,Maisto R/C 1:24 Scale 2017 Ford GT NAIAS Variable Color Radio Control Vehicle (Colors May Vary),Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Cars,$19.03,15.2 ounces,Y,2023-12-08
1196,c52dab3be25ba271ccda21aaf730403f,view,2023-12-09 08:00:00,1196,25.0,Male,Scarf,Accessories,95.0,Texas,M,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,33.0,Venmo,Monthly,c52dab3be25ba271ccda21aaf730403f,COBI Small Army Vought F4U Corsair,Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Vehicles,$29.46,1 pounds,Y,2023-12-09
1197,5e1cb63093b5d52357e6154a901452b6,like,2023-12-10 08:00:00,1197,30.0,Male,Belt,Accessories,88.0,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,13.0,Bank Transfer,Bi-Weekly,5e1cb63093b5d52357e6154a901452b6,Stephen Joseph Mini Sidekick Backpack,"Clothing, Shoes & Jewelry | Luggage & Travel Gear | Backpacks | Kids' Backpacks",$22.45,1.6 ounces,Y,2023-12-10
1198,b9b0be3285447181da0fe86a37dad1a3,view,2023-12-11 08:00:00,1198,54.0,Male,Sneakers,Footwear,92.0,Vermont,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26.0,PayPal,Annually,b9b0be3285447181da0fe86a37dad1a3,"Aladdin Disney Magic Genie Lamp, Lights Up & Shakes!",Toys & Games | Dress Up & Pretend Play | Pretend Play,$15.99,11.2 ounces,Y,2023-12-11
1199,5dbbcdab24fe1290caf829d101ee2c8d,like,2023-12-12 08:00:00,1199,40.0,Male,Socks,Clothing,49.0,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17.0,Cash,Annually,5dbbcdab24fe1290caf829d101ee2c8d,Ginger Ray OB-117 Tassel Garland (16Piece),Home & Kitchen | Event & Party Supplies | Decorations | Banners & Garlands,$19.01,2.08 ounces,Y,2023-12-12
1200,7c04d6627da64f5720f108cda62a0362,like,2023-12-13 08:00:00,1200,49.0,Male,Sandals,Footwear,89.0,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,Yes,3.0,Debit Card,Weekly,7c04d6627da64f5720f108cda62a0362,INOVART Presto Foam Printing Plates inches 12 inches,"Arts, Crafts & Sewing | Printmaking | Printing Presses & Accessories",$24.06,2.15 pounds,Y,2023-12-13
1201,4726b4930257f32b23fb5d65b153e181,purchase,2023-12-14 08:00:00,1201,27.0,Male,Coat,Outerwear,22.0,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7.0,PayPal,Weekly,4726b4930257f32b23fb5d65b153e181,"California Costumes Evil Spirit Child Costume, Medium",Toys & Games | Dress Up & Pretend Play | Costumes,$31.14,2.75 pounds,Y,2023-12-14
1202,44fb95ad7662276d3406b6ece14973d3,view,2023-12-15 08:00:00,1202,27.0,Male,Shoes,Footwear,61.0,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46.0,Venmo,Fortnightly,44fb95ad7662276d3406b6ece14973d3,"Rollerblade Supreme 100mm 85A Wheels, 8 Pack, White, US Unisex ST","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skate Parts | Wheels",$64.99,2 pounds,Y,2023-12-15
1203,08dd44b9611f0d275a91bea9ae12270b,like,2023-12-16 08:00:00,1203,48.0,Male,Scarf,Accessories,29.0,Maryland,S,Olive,Spring,2.9,No,Standard,Yes,Yes,14.0,Venmo,Every 3 Months,08dd44b9611f0d275a91bea9ae12270b,"Spider-Man: Far from Home Deluxe 13-Inch-Scale Web Gear Action Figure with Sound FX, Suit Upgrades, and Web Blaster Accessory",,$29.84,1.59 pounds,Y,2023-12-16
1204,f51d148805b66b3c9be47278016b9100,purchase,2023-12-17 08:00:00,1204,40.0,Male,Sneakers,Footwear,82.0,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,Yes,Yes,23.0,Bank Transfer,Annually,f51d148805b66b3c9be47278016b9100,TaliCor Pocket Ungame Christian,Toys & Games | Games & Accessories | Card Games,$6.88,5 ounces,Y,2023-12-17
1205,989602a1b42de4a3781246e231c53b6d,purchase,2023-12-18 08:00:00,1205,67.0,Male,Belt,Accessories,94.0,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,20.0,Credit Card,Every 3 Months,989602a1b42de4a3781246e231c53b6d,"Sweet Jojo Designs Vintage Floral Boho Baby Kid Clothes Laundry Hamper - Blush Pink, Yellow, Green and White Shabby Chic Rose Flower Farmhouse",Baby Products | Nursery | Furniture | Storage & Organization | Hampers,$39.99,3 pounds,Y,2023-12-18
1206,0b005dbd1bc73cb0a579fb5dfcdd5c7f,view,2023-12-19 08:00:00,1206,52.0,Male,Handbag,Accessories,99.0,California,M,Olive,Spring,3.5,No,Standard,Yes,Yes,38.0,Bank Transfer,Fortnightly,0b005dbd1bc73cb0a579fb5dfcdd5c7f,T.S. Shure Doodle Games Wooden Stamp Set,Toys & Games | Dress Up & Pretend Play | Pretend Play | Magnetic & Felt Playboards,$8.00,13.8 ounces,Y,2023-12-19
1207,c143c2d0f63723aedcd6176555e2b73f,like,2023-12-20 08:00:00,1207,22.0,Male,Handbag,Accessories,59.0,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,Yes,Yes,16.0,Venmo,Every 3 Months,c143c2d0f63723aedcd6176555e2b73f,Funko Pop Movies: Harry Potter-Luna Lovegood w/ Lion Head Collectible Figure,Toys & Games | Collectible Toys,$10.99,5.6 ounces,Y,2023-12-20
